active_cust,expenditure,months_on_network,Num_complaints,number_plan_changes,relocated,monthly_bill,technical_issues_per_month,Speed_test_result
1,1333.6,71,4,0,0,36,1,86
1,1334.4,71,4,0,0,46,1,86
1,1327.2,72,4,0,0,41,1,86
1,1352.0,68,4,0,0,38,1,86
1,1353.6,68,4,0,0,42,1,86
1,1352.8,68,4,0,0,31,1,86
1,1360.0,67,4,0,0,43,1,86
1,1360.8,66,4,0,0,38,1,86
1,1355.2,68,4,0,0,44,1,86
1,1332.8,71,4,0,0,42,1,86
1,1327.2,72,4,0,0,34,1,86
1,1332.0,72,4,0,0,43,1,85
1,1331.2,72,4,0,0,49,1,86
1,1359.2,67,4,0,0,34,1,85
1,1359.2,67,4,0,0,49,1,86
1,1361.6,67,4,0,0,49,1,86
1,1369.6,66,4,0,0,36,1,86
1,1368.0,65,4,0,0,40,1,86
1,1379.2,65,4,0,0,36,1,86
1,1360.8,66,4,0,0,38,1,86
1,1364.0,66,4,0,0,44,1,86
1,1378.4,65,4,0,0,35,1,86
1,1387.2,62,4,0,0,37,1,86
1,1393.6,61,4,0,0,47,1,86
1,1396.8,61,4,0,0,42,1,86
1,1396.8,61,4,0,0,36,1,86
1,1364.0,66,4,0,0,36,1,86
1,1361.6,66,4,0,0,41,1,86
1,1376.0,65,4,0,0,34,1,85
1,1375.2,65,4,0,0,51,1,85
1,1408.0,60,4,0,0,46,1,85
1,1402.4,60,4,0,0,30,1,85
1,1411.2,60,4,0,0,47,1,85
1,1410.4,59,4,0,0,39,1,85
1,1387.2,63,4,0,0,34,1,85
1,1361.6,67,4,0,0,49,1,85
1,1358.4,67,4,0,0,36,1,85
1,1356.8,68,4,0,0,31,1,85
1,1353.6,68,4,0,0,39,1,86
1,1360.8,66,4,0,0,47,1,86
1,1363.2,67,4,0,0,43,1,86
1,1343.2,69,4,0,0,33,1,86
1,1347.2,69,4,0,0,40,1,86
1,1344.8,69,4,0,0,49,1,86
1,1364.8,67,4,0,0,44,1,86
1,1364.8,67,4,0,0,42,1,86
1,1364.8,66,4,0,0,48,1,86
1,1373.6,65,4,0,0,41,1,86
1,1384.8,63,4,0,0,36,1,86
1,1384.0,63,4,0,0,46,1,86
1,1383.2,63,4,0,0,50,1,86
1,1376.8,64,4,0,0,40,1,86
1,1352.0,69,4,0,0,47,1,86
1,1357.6,68,4,0,0,34,1,85
1,1359.2,67,4,0,0,46,1,85
1,1374.4,66,4,0,0,31,1,86
1,1373.6,65,4,0,0,39,1,85
1,1361.6,67,4,0,0,42,1,86
1,1357.6,67,4,0,0,35,1,86
1,1369.6,66,4,0,0,42,1,86
1,1369.6,65,4,0,0,36,1,85
1,1387.2,63,4,0,0,31,1,85
1,1386.4,63,4,0,0,41,1,85
1,1400.0,61,4,0,0,39,1,85
1,1396.0,61,4,0,0,35,1,85
1,1353.6,68,4,0,0,37,1,86
1,1324.0,72,4,0,0,52,1,86
1,1324.8,72,4,0,0,42,1,86
1,1323.2,72,4,0,0,34,1,87
1,1312.8,74,4,0,0,45,1,87
1,1323.2,73,4,0,0,43,1,87
1,1344.0,70,4,0,0,48,1,87
1,1363.2,67,4,0,0,49,1,87
1,1346.4,69,4,0,0,52,1,87
1,1342.4,70,4,0,0,46,1,87
1,1374.4,64,4,0,0,50,1,87
1,1402.4,60,4,0,0,43,1,87
1,1406.4,61,4,0,0,44,1,87
1,1381.6,63,4,0,0,41,1,87
1,1381.6,63,4,0,0,30,1,87
1,1381.6,64,4,0,0,30,1,87
1,1373.6,65,4,0,0,49,1,87
1,1348.8,69,4,0,0,33,1,87
1,1346.4,69,4,0,0,52,1,87
1,1356.8,68,4,0,0,38,1,87
1,1361.6,66,4,0,0,43,1,87
1,1327.2,73,4,0,0,30,1,86
1,1324.0,72,4,0,0,36,1,86
1,1328.0,73,4,0,0,41,1,86
1,1328.8,72,4,0,0,47,1,86
1,1344.0,69,4,0,0,34,1,86
1,1348.8,69,4,0,0,38,1,86
1,1352.8,68,4,0,0,39,1,86
1,1365.6,66,4,0,0,30,1,86
1,1366.4,66,4,0,0,36,1,86
1,1374.4,65,4,0,0,37,1,86
1,1384.0,63,4,0,0,39,1,86
1,1384.8,63,4,0,0,31,1,86
1,1382.4,64,4,0,0,34,1,86
1,1359.2,67,4,0,0,45,1,86
1,1353.6,68,4,0,0,34,1,86
1,1357.6,68,4,0,0,47,1,86
1,1356.0,67,4,0,0,42,1,86
1,1362.4,66,4,0,0,45,1,86
1,1360.0,67,4,0,0,32,1,86
1,1360.0,66,4,0,0,38,1,86
1,1365.6,65,4,0,0,42,1,86
1,1360.0,67,4,0,0,34,1,86
1,1356.8,68,4,0,0,41,1,86
1,1368.0,67,4,0,0,39,1,86
1,1366.4,66,4,0,0,37,1,86
1,1363.2,66,4,0,0,52,1,86
1,1381.6,64,4,0,0,40,1,86
1,1400.8,61,4,0,0,46,1,86
1,1400.0,61,4,0,0,35,1,86
1,1386.4,63,4,0,0,50,1,86
1,1383.2,63,4,0,0,36,1,86
1,1364.8,66,4,0,0,44,1,86
1,1360.8,66,4,0,0,48,1,86
1,1367.2,67,4,0,0,40,1,86
1,1348.8,69,4,0,0,37,1,86
1,1336.0,72,4,0,0,35,1,86
1,1339.2,70,4,0,0,37,1,86
1,1340.0,69,4,0,0,53,1,86
1,1373.6,65,4,0,0,47,1,86
1,1370.4,65,4,0,0,38,1,86
1,1377.6,65,4,0,0,34,1,86
1,1377.6,64,4,0,0,40,1,86
1,1332.8,72,4,0,0,40,1,86
1,1332.0,72,4,0,0,41,1,86
1,1323.2,72,4,0,0,31,1,86
1,1325.6,72,4,0,0,49,1,86
1,1335.2,70,4,0,0,30,1,86
1,1330.4,71,4,0,0,50,1,86
1,1330.4,72,4,0,0,47,1,86
1,1323.2,72,4,0,0,40,1,86
1,1334.4,72,4,0,0,47,1,86
1,1340.8,70,4,0,0,49,1,86
1,1348.0,69,4,0,0,48,1,86
1,1345.6,69,4,0,0,31,1,86
1,1337.6,70,4,0,0,50,1,86
1,1341.6,70,4,0,0,47,1,86
1,1363.2,67,4,0,0,38,1,86
1,1368.0,66,4,0,0,50,1,86
1,1344.8,69,4,0,0,32,1,86
1,1344.8,70,4,0,0,39,1,86
1,1348.8,68,4,0,0,32,1,86
1,1354.4,67,4,0,0,33,1,86
1,1358.4,67,4,0,0,30,1,86
1,1358.4,67,4,0,0,42,1,86
1,1357.6,67,4,0,0,46,1,86
1,1345.6,70,4,0,0,31,1,86
1,1341.6,71,4,0,0,42,1,86
1,1350.4,68,4,0,0,38,1,86
1,1366.4,66,4,0,0,46,1,86
1,1368.8,66,4,0,0,47,1,86
1,1364.8,66,4,0,0,47,1,86
1,1397.6,61,4,0,0,47,1,86
1,1384.8,63,4,0,0,43,1,86
1,1353.6,68,4,0,0,33,1,86
1,1346.4,70,4,0,0,49,1,86
1,1349.6,68,4,0,0,44,1,86
1,1370.4,66,4,0,0,32,1,86
1,1377.6,64,4,0,0,42,1,86
1,1368.8,65,4,0,0,52,1,86
1,1380.0,64,4,0,0,38,1,86
1,1377.6,64,4,0,0,34,1,86
1,1379.2,64,4,0,0,42,1,86
1,1386.4,63,4,0,0,38,1,86
1,1367.2,65,4,0,0,31,1,86
1,1356.8,67,4,0,0,46,1,86
1,1358.4,67,4,0,0,33,1,86
1,1356.8,67,4,0,0,51,1,86
1,1351.2,68,4,0,0,40,1,86
1,1350.4,68,4,0,0,41,1,86
1,1348.8,69,4,0,0,47,1,86
1,1371.2,66,4,0,0,33,1,86
1,1368.8,65,4,0,0,47,1,86
1,1365.6,66,4,0,0,40,1,86
1,1368.8,65,4,0,0,33,1,86
1,1380.8,63,4,0,0,46,1,86
1,1364.8,67,4,0,0,42,1,86
1,1356.8,67,4,0,0,44,1,86
1,1370.4,65,4,0,0,39,1,86
1,1369.6,66,4,0,0,48,1,86
1,1384.0,63,4,0,0,34,1,86
1,1384.8,63,4,0,0,46,1,86
1,1400.0,61,4,0,0,45,1,86
1,1414.4,60,4,0,0,36,1,86
1,1379.2,64,4,0,0,33,1,86
1,1376.0,64,4,0,0,50,1,86
1,1376.0,65,4,0,0,47,1,86
1,1376.8,65,4,0,0,37,1,86
1,1376.8,64,4,0,0,35,1,86
1,1405.6,61,4,0,0,38,1,86
1,1348.0,69,4,0,0,35,1,86
1,1342.4,70,4,0,0,46,1,86
1,1344.0,69,4,0,0,36,1,86
1,1345.6,70,4,0,0,39,1,86
1,1352.0,69,4,0,0,31,1,86
1,1357.6,66,4,0,0,42,1,86
1,1373.6,65,4,0,0,34,1,86
1,1392.0,62,4,0,0,35,1,86
1,1392.8,62,4,0,0,49,1,86
1,1340.8,70,4,0,0,44,1,86
1,1334.4,71,4,0,0,42,1,86
1,1316.0,74,4,0,0,50,1,86
1,1316.8,73,4,0,0,42,1,86
1,1292.8,79,4,0,0,40,1,86
1,1284.8,80,4,0,0,43,1,86
1,1328.8,71,4,0,0,38,1,86
1,1444.0,56,4,0,0,39,1,86
1,1444.0,55,4,0,0,50,1,86
1,1441.6,56,4,0,0,31,1,86
1,1464.8,53,4,0,0,42,1,86
1,1435.2,57,4,0,0,39,1,86
1,1392.8,62,4,0,0,43,1,86
1,1396.8,62,4,0,0,47,1,86
1,1390.4,62,4,0,0,41,1,86
1,1350.4,68,4,0,0,46,1,86
1,1348.0,68,4,0,0,46,1,86
1,1380.8,64,4,0,0,35,1,86
1,1380.8,64,4,0,0,48,1,86
1,1380.8,64,4,0,0,44,1,86
1,1382.4,64,4,0,0,44,1,86
1,1346.4,69,4,0,0,36,1,86
1,1336.0,71,4,0,0,49,1,86
1,1337.6,71,4,0,0,31,1,86
1,1335.2,71,4,0,0,46,1,86
1,1336.0,72,4,0,0,45,1,86
1,1376.0,64,4,0,0,42,1,86
1,1392.8,62,4,0,0,37,1,86
1,1399.2,62,4,0,0,41,1,86
1,1371.2,64,4,0,0,41,1,86
1,1370.4,65,4,0,0,31,1,86
1,1364.8,67,4,0,0,47,1,86
1,1383.2,63,4,0,0,50,1,86
1,1403.2,60,4,0,0,49,1,85
1,1398.4,62,4,0,0,32,1,86
1,1390.4,63,4,0,0,34,1,85
1,1380.8,64,4,0,0,42,1,85
1,1386.4,63,4,0,0,36,1,85
1,1405.6,60,4,0,0,34,1,85
1,1401.6,60,4,0,0,37,1,85
1,1407.2,60,4,0,0,50,1,85
1,1405.6,60,4,0,0,48,1,85
1,1409.6,60,4,0,0,32,1,85
1,1407.2,60,4,0,0,48,1,85
1,1373.6,64,4,0,0,33,1,85
1,1339.2,71,4,0,0,43,1,86
1,1344.8,70,4,0,0,41,1,86
1,1374.4,64,4,0,0,42,1,86
1,1372.0,65,4,0,0,46,1,86
1,1389.6,62,4,0,0,53,1,86
1,1392.0,62,4,0,0,30,1,86
1,1391.2,63,4,0,0,50,1,86
1,1388.8,63,4,0,0,50,1,86
1,1376.0,64,4,0,0,50,1,86
1,1389.6,62,4,0,0,47,1,86
1,1392.0,62,4,0,0,41,1,86
1,1396.8,62,4,0,0,33,1,86
1,1404.8,60,4,0,0,47,1,86
1,1369.6,66,4,0,0,44,1,86
1,1352.0,68,4,0,0,40,1,86
1,1350.4,68,4,0,0,50,1,85
1,1354.4,68,4,0,0,42,1,85
1,1357.6,68,4,0,0,33,1,86
1,1360.8,67,4,0,0,32,1,86
1,1349.6,69,4,0,0,34,1,86
1,1345.6,68,4,0,0,38,1,86
1,1338.4,71,4,0,0,35,1,86
1,1352.0,68,4,0,0,34,1,86
1,1350.4,68,4,0,0,41,1,86
1,1364.0,66,4,0,0,37,1,85
1,1373.6,66,4,0,0,40,1,85
1,1380.0,65,4,0,0,33,1,85
1,1362.4,67,4,0,0,37,1,85
1,1357.6,67,4,0,0,51,1,85
1,1368.8,65,4,0,0,31,1,85
1,1372.0,66,4,0,0,37,1,85
1,1388.8,63,4,0,0,50,1,85
1,1396.8,61,4,0,0,40,1,85
1,1397.6,61,4,0,0,47,1,85
1,1382.4,63,4,0,0,35,1,85
1,1383.2,64,4,0,0,41,1,85
1,1368.0,65,4,0,0,49,1,85
1,1368.0,65,4,0,0,41,1,85
1,1355.2,68,4,0,0,33,1,85
1,1364.0,67,4,0,0,43,1,85
1,1372.0,64,4,0,0,33,1,85
1,1377.6,65,4,0,0,40,1,85
1,1375.2,65,4,0,0,32,1,85
1,1356.0,68,4,0,0,39,1,85
1,1356.0,68,4,0,0,34,1,85
1,1357.6,68,4,0,0,42,1,85
1,1357.6,68,4,0,0,37,1,85
1,1361.6,67,4,0,0,42,1,85
1,1388.0,63,4,0,0,39,1,85
1,1384.0,63,4,0,0,34,1,85
1,1384.0,63,4,0,0,42,1,85
1,1392.8,63,4,0,0,35,1,85
1,1367.2,67,4,0,0,47,1,85
1,1367.2,66,4,0,0,41,1,85
1,1362.4,66,4,0,0,45,1,85
1,1347.2,69,4,0,0,48,1,85
1,1385.6,63,4,0,0,52,1,85
1,1359.2,67,4,0,0,42,1,85
1,1360.8,67,4,0,0,35,1,85
1,1338.4,70,4,0,0,50,1,85
1,1338.4,69,4,0,0,50,1,85
1,1351.2,68,4,0,0,44,1,85
1,1372.8,64,4,0,0,38,1,85
1,1371.2,64,4,0,0,38,1,85
1,1379.2,64,4,0,0,50,1,85
1,1369.6,66,4,0,0,49,1,85
1,1343.2,70,4,0,0,49,1,86
1,1344.0,70,4,0,0,36,1,86
1,1344.0,70,4,0,0,32,1,86
1,1327.2,72,4,0,0,30,1,86
1,1301.6,77,4,0,0,52,1,86
1,1288.0,79,4,0,0,45,1,86
1,1284.8,80,4,0,0,45,1,86
1,1297.6,78,4,0,0,32,1,86
1,1384.0,63,4,0,0,46,1,86
1,1383.2,63,4,0,0,30,1,86
1,1390.4,62,4,0,0,38,1,86
1,1390.4,63,4,0,0,40,1,86
1,1412.8,60,4,0,0,36,1,86
1,1411.2,60,4,0,0,30,1,86
1,1422.4,59,4,0,0,41,1,86
1,1420.8,58,4,0,0,35,1,86
1,1424.0,58,4,0,0,47,1,86
1,1393.6,62,4,0,0,41,1,86
1,1364.0,65,4,0,0,32,1,86
1,1344.8,70,4,0,0,43,1,86
1,1342.4,70,4,0,0,45,1,86
1,1325.6,72,4,0,0,31,1,86
1,1321.6,73,4,0,0,31,1,86
1,1321.6,73,4,0,0,44,1,86
1,1336.0,71,4,0,0,33,1,86
1,1360.8,68,4,0,0,34,1,86
1,1423.2,59,4,0,0,40,1,86
1,1425.6,58,4,0,0,44,1,86
1,1419.2,58,4,0,0,33,1,86
1,1412.0,60,4,0,0,42,1,86
1,1412.0,59,4,0,0,38,1,86
1,1347.2,69,4,0,0,41,1,86
1,1335.2,70,4,0,0,37,1,86
1,1348.0,68,4,0,0,47,1,85
1,1351.2,69,4,0,0,42,1,86
1,1376.8,64,4,0,0,44,1,85
1,1392.0,62,4,0,0,49,1,85
1,1393.6,62,4,0,0,38,1,85
1,1391.2,63,4,0,0,35,1,85
1,1414.4,59,4,0,0,33,1,85
1,1420.8,58,4,0,0,35,1,85
1,1399.2,61,4,0,0,35,1,85
1,1383.2,64,4,0,0,46,1,85
1,1336.8,70,4,0,0,38,1,85
1,1348.0,69,4,0,0,32,1,85
1,1346.4,70,4,0,0,30,1,85
1,1348.8,69,4,0,0,36,1,85
1,1349.6,69,4,0,0,35,1,85
1,1356.8,67,4,0,0,42,1,85
1,1360.8,67,4,0,0,39,1,85
1,1371.2,66,4,0,0,41,1,85
1,1364.0,66,4,0,0,30,1,85
1,1354.4,68,4,0,0,32,1,85
1,1357.6,67,4,0,0,46,1,85
1,1380.0,64,4,0,0,43,1,85
1,1380.8,64,4,0,0,38,1,85
1,1408.0,60,4,0,0,31,1,85
1,1412.8,60,4,0,0,47,1,85
1,1413.6,60,4,0,0,48,1,85
1,1416.0,59,4,0,0,45,1,85
1,1436.0,56,4,0,0,46,1,85
1,1406.4,61,4,0,0,31,1,85
1,1370.4,65,4,0,0,48,1,85
1,1374.4,65,4,0,0,32,1,85
1,1376.0,64,4,0,0,42,1,85
1,1371.2,64,4,0,0,34,1,85
1,1384.0,64,4,0,0,50,1,85
1,1386.4,63,4,0,0,43,1,85
1,1388.8,63,4,0,0,45,1,85
1,1376.0,64,4,0,0,44,1,85
1,1380.0,64,4,0,0,50,1,85
1,1353.6,68,4,0,0,39,1,85
1,1353.6,68,4,0,0,42,1,85
1,1348.8,68,4,0,0,37,1,85
1,1353.6,67,4,0,0,36,1,85
1,1356.8,68,4,0,0,40,1,85
1,1312.8,74,4,0,0,30,1,85
1,1308.0,76,4,0,0,43,1,85
1,1305.6,77,4,0,0,36,1,85
1,1306.4,77,4,0,0,35,1,85
1,1305.6,76,4,0,0,36,1,85
1,1298.4,78,4,0,0,48,1,85
1,1296.0,77,4,0,0,35,1,85
1,1291.2,79,4,0,0,36,1,85
1,1292.0,78,4,0,0,43,1,85
1,1295.2,79,4,0,0,46,1,85
1,1338.4,70,4,0,0,49,1,85
1,1345.6,70,4,0,0,36,1,85
1,1344.8,70,4,0,0,45,1,85
1,1340.0,70,4,0,0,42,1,85
1,1406.4,61,4,0,0,31,1,85
1,1423.2,59,4,0,0,38,1,85
1,1438.4,57,4,0,0,35,1,85
1,1428.0,57,4,0,0,31,1,85
1,1404.8,61,4,0,0,36,1,85
1,1400.0,60,4,0,0,53,1,85
1,1401.6,61,4,0,0,35,1,85
1,1386.4,62,4,0,0,43,1,85
1,1344.0,70,4,0,0,38,1,85
1,1376.8,63,4,0,0,37,1,85
1,1377.6,64,4,0,0,37,1,85
1,1387.2,63,4,0,0,41,1,85
1,1382.4,63,4,0,0,49,1,85
1,1380.8,63,4,0,0,32,1,85
1,1376.0,65,4,0,0,30,1,85
1,1377.6,65,4,0,0,32,1,85
1,1346.4,69,4,0,0,40,1,85
1,1354.4,68,4,0,0,37,1,85
1,1356.8,68,4,0,0,46,1,85
1,1373.6,65,4,0,0,36,1,85
1,1396.8,61,4,0,0,46,1,85
1,1399.2,61,4,0,0,48,1,85
1,1421.6,58,4,0,0,45,1,85
1,1418.4,58,4,0,0,50,1,85
1,1419.2,58,4,0,0,50,1,85
1,1422.4,59,4,0,0,39,1,85
1,1418.4,59,4,0,0,37,1,85
1,1386.4,63,4,0,0,38,1,85
1,1380.8,64,4,0,0,50,1,85
1,1379.2,65,4,0,0,37,1,85
1,1397.6,62,4,0,0,31,1,85
1,1392.8,62,4,0,0,37,1,85
1,1396.0,62,4,0,0,37,1,85
1,1408.0,60,4,0,0,44,1,85
1,1405.6,60,4,0,0,35,1,85
1,1416.0,58,4,0,0,46,1,85
1,1396.0,62,4,0,0,42,1,85
1,1367.2,65,4,0,0,30,1,85
1,1348.8,68,4,0,0,33,1,85
1,1351.2,68,4,0,0,35,1,85
1,1350.4,68,4,0,0,41,1,85
1,1349.6,68,4,0,0,31,1,85
1,1349.6,68,4,0,0,49,1,85
1,1349.6,69,4,0,0,43,1,85
1,1367.2,66,4,0,0,42,1,85
1,1381.6,63,4,0,0,48,1,85
1,1384.8,63,4,0,0,33,1,85
1,1395.2,61,4,0,0,41,1,85
1,1369.6,66,4,0,0,42,1,85
1,1364.8,66,4,0,0,50,1,85
1,1364.0,66,4,0,0,45,1,85
1,1361.6,67,4,0,0,49,1,85
1,1352.0,68,4,0,0,37,1,85
1,1333.6,71,4,0,0,37,1,85
1,1335.2,72,4,0,0,46,1,85
1,1319.2,73,4,0,0,53,1,86
1,1324.0,73,4,0,0,47,1,86
1,1320.0,73,4,0,0,51,1,86
1,1305.6,76,4,0,0,49,1,86
1,1300.8,77,4,0,0,43,1,86
1,1303.2,77,4,0,0,50,1,86
1,1340.8,71,4,0,0,41,1,85
1,1354.4,68,4,0,0,37,1,85
1,1360.0,67,4,0,0,38,1,85
1,1359.2,67,4,0,0,50,1,85
1,1356.0,67,4,0,0,30,1,85
1,1344.0,70,4,0,0,35,1,85
1,1344.0,70,4,0,0,50,1,85
1,1350.4,69,4,0,0,35,1,85
1,1352.0,68,4,0,0,30,1,85
1,1352.0,68,4,0,0,46,1,85
1,1348.0,68,4,0,0,45,1,85
1,1359.2,67,4,0,0,41,1,85
1,1363.2,67,4,0,0,49,1,85
1,1364.0,67,4,0,0,46,1,85
1,1363.2,67,4,0,0,31,1,85
1,1364.0,67,4,0,0,47,1,85
1,1334.4,71,4,0,0,45,1,85
1,1336.0,72,4,0,0,44,1,85
1,1317.6,74,4,0,0,49,1,85
1,1320.0,74,4,0,0,40,1,85
1,1342.4,70,4,0,0,50,1,85
1,1379.2,64,4,0,0,37,1,85
1,1380.0,64,4,0,0,30,1,85
1,1395.2,62,4,0,0,39,1,85
1,1399.2,62,4,0,0,33,1,85
1,1364.0,66,4,0,0,43,1,85
1,1374.4,65,4,0,0,30,1,85
1,1395.2,62,4,0,0,32,1,85
1,1395.2,62,4,0,0,41,1,85
1,1391.2,62,4,0,0,36,1,85
1,1390.4,62,4,0,0,44,1,85
1,1391.2,62,4,0,0,40,1,85
1,1356.8,68,4,0,0,39,1,85
1,1357.6,67,4,0,0,35,1,85
1,1354.4,68,4,0,0,33,1,85
1,1354.4,68,4,0,0,34,1,85
1,1370.4,64,4,0,0,46,1,85
1,1393.6,62,4,0,0,32,1,85
1,1372.8,65,4,0,0,45,1,85
1,1373.6,64,4,0,0,48,1,85
1,1380.0,63,4,0,0,38,1,85
1,1380.8,63,4,0,0,46,1,85
1,1381.6,63,4,0,0,43,1,85
1,1391.2,62,4,0,0,36,1,85
1,1376.0,65,4,0,0,50,1,85
1,1367.2,66,4,0,0,47,1,85
1,1364.8,67,4,0,0,31,1,85
1,1360.8,66,4,0,0,30,1,85
1,1362.4,66,4,0,0,33,1,85
1,1362.4,66,4,0,0,34,1,85
1,1360.0,67,4,0,0,34,1,85
1,1354.4,67,4,0,0,46,1,85
1,1368.8,66,4,0,0,52,1,85
1,1355.2,67,4,0,0,50,1,85
1,1353.6,68,4,0,0,45,1,85
1,1352.0,68,4,0,0,43,1,85
1,1352.8,68,4,0,0,49,1,85
1,1348.8,68,4,0,0,42,1,85
1,1371.2,65,4,0,0,36,1,85
1,1370.4,65,4,0,0,40,1,85
1,1364.8,66,4,0,0,48,1,85
1,1363.2,66,4,0,0,32,1,86
1,1379.2,64,4,0,0,32,1,86
1,1368.8,66,4,0,0,44,1,86
1,1360.8,67,4,0,0,37,1,86
1,1323.2,73,4,0,0,30,1,88
1,1342.4,70,4,0,0,39,1,88
1,1364.8,67,4,0,0,46,1,88
1,1367.2,67,4,0,0,40,1,88
1,1364.8,67,4,0,0,44,1,88
1,1392.0,62,4,0,0,38,1,87
1,1387.2,63,4,0,0,41,1,87
1,1364.8,65,4,0,0,48,1,87
1,1345.6,70,4,0,0,45,1,87
1,1333.6,71,4,0,0,39,1,87
1,1329.6,72,4,0,0,44,1,87
1,1332.8,72,4,0,0,36,1,87
1,1330.4,72,4,0,0,35,1,87
1,1328.8,72,4,0,0,34,1,87
1,1337.6,71,4,0,0,30,1,87
1,1335.2,71,4,0,0,45,1,87
1,1336.0,71,4,0,0,36,1,87
1,1319.2,74,4,0,0,39,1,87
1,1316.0,73,4,0,0,41,1,87
1,1318.4,74,4,0,0,47,1,87
1,1320.0,75,4,0,0,43,1,87
1,1302.4,76,4,0,0,50,1,86
1,1316.0,74,4,0,0,45,1,87
1,1316.0,74,4,0,0,31,1,87
1,1314.4,74,4,0,0,50,1,87
1,1304.8,76,4,0,0,37,1,86
1,1296.8,79,4,0,0,39,1,86
1,1295.2,78,4,0,0,46,1,86
1,1286.4,80,4,0,0,30,1,87
1,1293.6,78,4,0,0,32,1,87
1,1297.6,79,4,0,0,43,1,87
1,1293.6,78,4,0,0,30,1,87
1,1290.4,79,4,0,0,50,1,87
1,1289.6,79,4,0,0,38,1,87
1,1287.2,79,4,0,0,35,1,87
1,1286.4,80,4,0,0,50,1,86
1,1298.4,78,4,0,0,34,1,87
1,1300.0,78,4,0,0,40,1,87
1,1311.2,75,4,0,0,49,1,87
1,1316.8,74,4,0,0,36,1,87
1,1311.2,75,4,0,0,33,1,87
1,1313.6,76,4,0,0,40,1,87
1,1308.8,76,4,0,0,41,1,87
1,1311.2,75,4,0,0,46,1,87
1,1309.6,75,4,0,0,42,1,87
1,1296.8,78,4,0,0,45,1,87
1,1304.0,76,4,0,0,46,1,87
1,1295.2,77,4,0,0,46,1,87
1,1293.6,78,4,0,0,37,1,87
1,1287.2,80,4,0,0,31,1,87
1,1334.4,72,4,0,0,43,1,86
1,1332.8,72,4,0,0,40,1,86
1,1327.2,72,4,0,0,47,1,86
1,1341.6,69,4,0,0,47,1,86
1,1348.8,69,4,0,0,37,1,86
1,1348.8,69,4,0,0,52,1,86
1,1340.0,71,4,0,0,30,1,86
1,1340.8,70,4,0,0,48,1,86
1,1336.0,70,4,0,0,32,1,86
1,1322.4,73,4,0,0,41,1,87
1,1315.2,75,4,0,0,37,1,87
1,1313.6,74,4,0,0,37,1,87
1,1296.8,77,4,0,0,33,1,87
1,1308.8,75,4,0,0,30,1,87
1,1309.6,75,4,0,0,48,1,87
1,1327.2,73,4,0,0,45,1,88
1,1345.6,69,4,0,0,32,1,88
1,1331.2,71,4,0,0,38,1,87
1,1333.6,72,4,0,0,47,1,87
1,1336.0,71,4,0,0,48,1,87
1,1330.4,71,4,0,0,44,1,87
1,1323.2,73,4,0,0,34,1,87
1,1325.6,72,4,0,0,41,1,87
1,1332.0,72,4,0,0,47,1,87
1,1328.8,72,4,0,0,46,1,87
1,1331.2,71,4,0,0,46,1,87
1,1324.8,73,4,0,0,45,1,87
1,1309.6,76,4,0,0,40,1,87
1,1304.8,76,4,0,0,34,1,87
1,1309.6,76,4,0,0,41,1,87
1,1314.4,75,4,0,0,37,1,87
1,1313.6,75,4,0,0,37,1,87
1,1316.0,75,4,0,0,40,1,87
1,1320.0,74,4,0,0,50,1,87
1,1316.0,74,4,0,0,43,1,86
1,1316.8,74,4,0,0,50,1,86
1,1305.6,76,4,0,0,33,1,87
1,1293.6,78,4,0,0,33,1,87
1,1293.6,77,4,0,0,46,1,87
1,1289.6,79,4,0,0,39,1,87
1,1291.2,79,4,0,0,45,1,87
1,1294.4,78,4,0,0,48,1,87
1,1296.0,78,4,0,0,50,1,88
1,1300.0,78,4,0,0,40,1,88
1,1288.0,79,4,0,0,35,1,88
1,1289.6,79,4,0,0,46,2,88
1,1290.4,80,4,0,0,51,2,88
1,1287.2,79,4,0,0,95,2,88
1,1276.8,82,4,0,0,82,2,88
1,1280.8,81,4,0,0,131,2,88
1,1284.0,81,4,0,0,39,2,88
1,1276.0,82,4,0,0,163,2,88
1,1274.4,81,4,0,0,36,2,88
1,1281.6,82,4,0,0,170,2,88
1,1277.6,82,4,0,0,36,2,88
1,1274.4,82,4,0,0,84,2,88
1,1294.4,79,4,0,0,40,2,88
1,1282.4,81,4,0,0,158,2,88
1,1283.2,81,4,0,0,172,2,88
1,1283.2,81,4,0,0,165,2,88
1,1273.6,83,4,0,0,50,2,88
1,1273.6,83,4,0,0,81,2,88
1,1267.2,85,4,0,0,73,2,87
1,1266.4,84,4,0,0,75,2,87
1,1265.6,84,4,0,0,173,2,87
1,1271.2,84,4,0,0,32,2,87
1,1263.2,85,4,0,0,132,2,87
1,1256.8,86,4,0,0,118,2,87
1,1262.4,86,4,0,0,160,2,87
1,1248.0,89,4,0,0,49,1,87
1,1245.6,88,4,0,0,43,1,88
1,1250.4,89,4,0,0,167,1,88
1,1256.0,88,4,0,0,163,1,88
1,1268.0,85,4,0,0,123,1,88
1,1262.4,84,4,0,0,131,1,88
1,1264.0,85,4,0,0,126,1,88
1,1263.2,85,4,0,0,120,1,88
1,1262.4,85,4,0,0,135,1,88
1,1267.2,84,4,0,0,39,1,88
1,1285.6,81,4,0,0,120,1,88
1,1281.6,81,4,0,0,45,1,88
1,1313.6,76,4,0,0,40,1,88
